datetime,水位(m),流量(m3/s),含沙量(kg/m3)
2021-04-13 16:00:00,42.74,813,
2021-04-13 20:00:00,42.74,813,
2021-04-14 00:00:00,42.74,813,
2021-04-14 04:00:00,42.73,807,
2021-04-14 08:00:00,42.75,820,2.81
2021-04-14 12:00:00,42.76,826,
2021-04-14 16:00:00,42.72,801,
2021-04-14 20:00:00,42.72,801,
2021-04-15 00:00:00,42.74,813,
2021-04-15 04:00:00,42.75,820,
2021-04-15 08:00:00,42.79,844,
2021-04-15 12:00:00,42.8,850,
2021-04-15 13:00:00,42.75,820,
2021-04-15 16:00:00,42.73,807,
2021-04-15 20:00:00,42.72,801,
2021-04-16 00:00:00,42.69,784,
2021-04-16 04:00:00,42.7,790,
2021-04-16 08:00:00,42.73,807,1.96
2021-04-16 12:00:00,42.72,801,2.07
2021-04-16 14:00:00,42.72,801,2.24
2021-04-16 16:00:00,42.68,778,
2021-04-16 20:00:00,42.72,801,
2021-04-17 00:00:00,42.7,790,
2021-04-17 04:00:00,42.71,795,
2021-04-17 08:00:00,42.7,790,
2021-04-17 12:00:00,42.69,784,
2021-04-17 16:00:00,42.69,784,
2021-04-17 20:00:00,42.7,790,
2021-04-18 00:00:00,42.7,790,
2021-04-18 04:00:00,42.71,795,
2021-04-18 08:00:00,42.72,801,
2021-04-18 12:00:00,42.71,795,
2021-04-18 16:00:00,42.7,790,
2021-04-18 20:00:00,42.71,795,
2021-04-19 00:00:00,42.69,784,
2021-04-19 04:00:00,42.7,790,
2021-04-19 08:00:00,42.72,801,
2021-04-19 12:00:00,42.71,795,
2021-04-19 16:00:00,42.69,784,
2021-04-19 20:00:00,42.71,795,
2021-04-20 00:00:00,42.7,790,
2021-04-20 04:00:00,42.69,784,
2021-04-20 08:00:00,42.71,795,2.12
2021-04-20 12:00:00,42.73,807,
2021-04-20 16:00:00,42.73,807,
2021-04-20 20:00:00,42.7,790,
2021-04-21 00:00:00,42.72,801,
2021-04-21 04:00:00,42.72,801,
2021-04-21 08:00:00,42.73,807,
2021-04-21 12:00:00,42.74,813,
2021-04-21 16:00:00,42.75,820,
2021-04-21 20:00:00,42.73,807,
2021-04-22 00:00:00,42.74,813,
2021-04-22 04:00:00,42.76,826,
2021-04-22 08:00:00,42.76,826,
2021-04-22 12:00:00,42.77,832,
2021-04-22 16:00:00,42.77,832,
2021-04-22 20:00:00,42.78,838,
2021-04-23 00:00:00,42.85,881,
2021-04-23 04:00:00,42.91,922,
2021-04-23 08:00:00,42.86,878,
2021-04-23 12:00:00,42.87,886,
2021-04-23 16:00:00,42.88,895,
2021-04-23 19:00:00,42.93,940,
2021-04-23 20:00:00,42.99,997,
2021-04-24 00:00:00,43.0,1010,
2021-04-24 04:00:00,43.04,1050,
2021-04-24 08:00:00,43.04,1050,2.66
2021-04-24 12:00:00,43.06,1070,
2021-04-24 16:00:00,43.05,1060,
2021-04-24 20:00:00,43.06,1070,
2021-04-25 00:00:00,43.1,1110,
2021-04-25 04:00:00,43.15,1160,
2021-04-25 08:00:00,43.13,1140,
2021-04-25 12:00:00,43.12,1130,
2021-04-25 16:00:00,43.15,1160,
2021-04-25 20:00:00,43.17,1180,
2021-04-25 22:00:00,43.24,1250,
2021-04-26 00:00:00,43.22,1230,
2021-04-26 04:00:00,43.17,1180,
2021-04-26 08:00:00,43.2,1210,
2021-04-26 12:00:00,43.21,1220,
2021-04-26 16:00:00,43.21,1220,
2021-04-26 20:00:00,43.23,1240,
2021-04-27 00:00:00,43.29,1300,
2021-04-27 04:00:00,43.3,1310,
2021-04-27 08:00:00,43.25,1260,
2021-04-27 12:00:00,43.2,1210,
2021-04-27 14:00:00,43.23,1240,
2021-04-27 16:00:00,43.27,1280,
2021-04-27 17:00:00,43.3,1310,
2021-04-27 18:00:00,43.35,1360,
2021-04-27 20:00:00,43.38,1390,
2021-04-28 00:00:00,43.41,1420,
2021-04-28 04:00:00,43.37,1380,
2021-04-28 08:00:00,43.38,1390,4.47
2021-04-28 12:00:00,43.4,1410,
2021-04-28 16:00:00,43.46,1480,
2021-04-28 20:00:00,43.46,1480,
2021-04-29 00:00:00,43.45,1470,
2021-04-29 04:00:00,43.44,1460,
2021-04-29 08:00:00,43.46,1480,
2021-04-29 12:00:00,43.45,1470,
2021-04-29 16:00:00,43.46,1480,
2021-04-29 20:00:00,43.47,1490,
2021-04-30 00:00:00,43.47,1490,
2021-04-30 04:00:00,43.46,1480,
2021-04-30 08:00:00,43.48,1500,5.1
2021-04-30 12:00:00,43.45,1470,
2021-04-30 16:00:00,43.48,1500,
2021-04-30 20:00:00,43.44,1460,
2021-05-01 00:00:00,43.42,1440,
2021-05-01 04:00:00,43.43,1450,
2021-05-01 08:00:00,43.43,1450,
2021-05-01 12:00:00,43.41,1420,
2021-05-01 16:00:00,43.43,1450,
2021-05-01 20:00:00,43.42,1440,
2021-05-02 00:00:00,43.4,1410,
2021-05-02 04:00:00,43.38,1390,
2021-05-02 08:00:00,43.36,1370,4.76
2021-05-02 12:00:00,43.36,1370,
2021-05-02 16:00:00,43.38,1390,
2021-05-02 20:00:00,43.42,1440,
2021-05-03 00:00:00,43.43,1450,
2021-05-03 04:00:00,43.41,1420,
2021-05-03 08:00:00,43.41,1420,
2021-05-03 12:00:00,43.41,1420,
2021-05-03 16:00:00,43.45,1470,
2021-05-03 20:00:00,43.46,1480,
2021-05-04 00:00:00,43.48,1500,
2021-05-04 04:00:00,43.46,1480,
2021-05-04 08:00:00,43.48,1500,6.45
2021-05-04 12:00:00,43.47,1490,
2021-05-04 16:00:00,43.45,1470,
2021-05-04 20:00:00,43.46,1480,
2021-05-05 00:00:00,43.51,1540,
2021-05-05 04:00:00,43.47,1490,
2021-05-05 08:00:00,43.47,1490,
2021-05-05 12:00:00,43.47,1490,
2021-05-05 16:00:00,43.48,1500,
2021-05-05 20:00:00,43.49,1520,
2021-05-06 00:00:00,43.5,1530,
2021-05-06 04:00:00,43.49,1520,
2021-05-06 08:00:00,43.47,1490,5.88
2021-05-06 12:00:00,43.47,1490,
2021-05-06 16:00:00,43.47,1490,
2021-05-06 18:00:00,43.51,1540,
2021-05-06 20:00:00,43.54,1570,
2021-05-06 22:00:00,43.52,1550,
2021-05-07 00:00:00,43.49,1520,
2021-05-07 04:00:00,43.5,1530,
2021-05-07 08:00:00,43.49,1520,
2021-05-07 12:00:00,43.48,1500,
2021-05-07 16:00:00,43.49,1520,
2021-05-07 18:00:00,43.53,1560,
2021-05-07 20:00:00,43.56,1600,
2021-05-08 00:00:00,43.53,1560,
2021-05-08 04:00:00,43.52,1550,
2021-05-08 08:00:00,43.52,1550,4.76
2021-05-08 12:00:00,43.53,1560,
2021-05-08 16:00:00,43.51,1540,
2021-05-08 20:00:00,43.49,1520,
2021-05-09 00:00:00,43.51,1540,
2021-05-09 04:00:00,43.53,1560,
2021-05-09 08:00:00,43.51,1540,
2021-05-09 12:00:00,43.48,1500,
2021-05-09 16:00:00,43.49,1520,
2021-05-09 20:00:00,43.53,1560,
2021-05-10 00:00:00,43.48,1500,
2021-05-10 04:00:00,43.47,1490,
2021-05-10 08:00:00,43.44,1460,4.28
2021-05-10 12:00:00,43.42,1440,
2021-05-10 16:00:00,43.43,1450,
2021-05-10 20:00:00,43.44,1460,
2021-05-11 00:00:00,43.45,1470,
2021-05-11 04:00:00,43.46,1480,
2021-05-11 08:00:00,43.46,1480,
2021-05-11 12:00:00,43.44,1460,
2021-05-11 16:00:00,43.45,1470,
2021-05-11 20:00:00,43.48,1500,
2021-05-12 00:00:00,43.48,1500,
2021-05-12 04:00:00,43.49,1520,
2021-05-12 08:00:00,43.51,1540,4.23
2021-05-12 12:00:00,43.46,1480,
2021-05-12 16:00:00,43.45,1470,
2021-05-12 20:00:00,43.49,1520,
2021-05-13 00:00:00,43.49,1520,
2021-05-13 04:00:00,43.48,1500,
2021-05-13 08:00:00,43.49,1520,
2021-05-13 12:00:00,43.48,1500,
2021-05-13 16:00:00,43.51,1540,
2021-05-13 20:00:00,43.5,1530,
2021-05-14 00:00:00,43.48,1500,
2021-05-14 04:00:00,43.48,1500,
2021-05-14 08:00:00,43.49,1520,4.22
2021-05-14 12:00:00,43.49,1520,
2021-05-14 16:00:00,43.52,1550,
2021-05-14 20:00:00,43.54,1570,
2021-05-15 00:00:00,43.54,1570,
2021-05-15 04:00:00,43.54,1570,
2021-05-15 08:00:00,43.51,1540,
2021-05-15 12:00:00,43.52,1550,
2021-05-15 16:00:00,43.5,1530,
2021-05-15 20:00:00,43.5,1530,
2021-05-16 00:00:00,43.48,1500,
2021-05-16 04:00:00,43.49,1520,
2021-05-16 08:00:00,43.51,1540,
2021-05-16 12:00:00,43.52,1550,
2021-05-16 16:00:00,43.54,1570,
2021-05-16 20:00:00,43.57,1600,
2021-05-17 00:00:00,43.6,1630,
2021-05-17 02:00:00,43.58,1610,
2021-05-17 04:00:00,43.55,1580,
2021-05-17 08:00:00,43.55,1580,4.92
2021-05-17 12:00:00,43.55,1580,
2021-05-17 16:00:00,43.55,1580,
2021-05-17 20:00:00,43.56,1600,
2021-05-18 00:00:00,43.6,1630,
2021-05-18 04:00:00,43.61,1640,
2021-05-18 08:00:00,43.57,1600,
2021-05-18 12:00:00,43.56,1600,
2021-05-18 16:00:00,43.55,1580,
2021-05-18 20:00:00,43.56,1600,
2021-05-19 00:00:00,43.55,1580,
2021-05-19 04:00:00,43.55,1580,
2021-05-19 08:00:00,43.56,1600,
2021-05-19 12:00:00,43.55,1580,
2021-05-19 16:00:00,43.54,1570,
2021-05-19 20:00:00,43.55,1580,
2021-05-20 00:00:00,43.54,1570,
2021-05-20 04:00:00,43.53,1560,
2021-05-20 08:00:00,43.52,1550,5.19
2021-05-20 12:00:00,43.53,1560,
2021-05-20 16:00:00,43.53,1560,
2021-05-20 20:00:00,43.56,1600,
2021-05-21 00:00:00,43.53,1560,
2021-05-21 04:00:00,43.55,1580,
2021-05-21 08:00:00,43.53,1560,
2021-05-21 12:00:00,43.51,1540,
2021-05-21 16:00:00,43.53,1560,
2021-05-21 20:00:00,43.53,1560,
2021-05-22 00:00:00,43.51,1540,
2021-05-22 04:00:00,43.51,1540,
2021-05-22 08:00:00,43.53,1560,3.62
2021-05-22 11:00:00,43.56,1600,3.56
2021-05-22 12:00:00,43.55,1580,
2021-05-22 16:00:00,43.53,1560,
2021-05-22 20:00:00,43.51,1540,
2021-05-23 00:00:00,43.52,1550,
2021-05-23 04:00:00,43.49,1520,
2021-05-23 08:00:00,43.49,1520,
2021-05-23 12:00:00,43.47,1490,
2021-05-23 16:00:00,43.5,1530,
2021-05-23 20:00:00,43.57,1600,
2021-05-24 00:00:00,43.61,1640,
2021-05-24 04:00:00,43.59,1620,
2021-05-24 08:00:00,43.59,1620,4.05
2021-05-24 12:00:00,43.53,1560,
2021-05-24 16:00:00,43.48,1500,
2021-05-24 20:00:00,43.47,1490,
2021-05-25 00:00:00,43.47,1490,
2021-05-25 04:00:00,43.47,1490,
2021-05-25 08:00:00,43.46,1480,
2021-05-25 12:00:00,43.49,1520,
2021-05-25 16:00:00,43.53,1560,
2021-05-25 20:00:00,43.53,1560,
2021-05-26 00:00:00,43.57,1600,
2021-05-26 04:00:00,43.56,1600,
2021-05-26 08:00:00,43.58,1610,4.78
2021-05-26 12:00:00,43.56,1600,
2021-05-26 16:00:00,43.56,1530,
2021-05-26 20:00:00,43.59,1570,
2021-05-27 00:00:00,43.58,1560,
2021-05-27 04:00:00,43.6,1580,
2021-05-27 08:00:00,43.61,1600,
2021-05-27 12:00:00,43.61,1600,
2021-05-27 16:00:00,43.6,1580,
2021-05-27 20:00:00,43.61,1600,
2021-05-28 00:00:00,43.61,1600,
2021-05-28 04:00:00,43.6,1580,
2021-05-28 08:00:00,43.57,1540,3.68
2021-05-28 12:00:00,43.56,1530,
2021-05-28 16:00:00,43.56,1530,
2021-05-28 20:00:00,43.59,1570,
2021-05-29 00:00:00,43.6,1580,
2021-05-29 04:00:00,43.59,1570,
2021-05-29 08:00:00,43.61,1600,
2021-05-29 12:00:00,43.61,1600,
2021-05-29 16:00:00,43.57,1540,
2021-05-29 20:00:00,43.56,1530,
2021-05-30 00:00:00,43.56,1530,
2021-05-30 04:00:00,43.54,1510,
2021-05-30 08:00:00,43.54,1510,
2021-05-30 12:00:00,43.54,1510,
2021-05-30 16:00:00,43.54,1510,
2021-05-30 20:00:00,43.55,1520,
2021-05-31 00:00:00,43.55,1520,
2021-05-31 04:00:00,43.58,1560,
2021-05-31 08:00:00,43.58,1560,3.42
2021-05-31 12:00:00,43.57,1540,
2021-05-31 16:00:00,43.57,1540,
2021-05-31 20:00:00,43.54,1510,
2021-06-01 00:00:00,43.56,1530,
2021-06-01 04:00:00,43.56,1530,
2021-06-01 08:00:00,43.56,1530,3.29
2021-06-01 12:00:00,43.54,1510,
2021-06-01 16:00:00,43.49,1460,
2021-06-01 20:00:00,43.5,1460,
2021-06-02 00:00:00,43.51,1480,
2021-06-02 04:00:00,43.52,1490,
2021-06-02 08:00:00,43.52,1490,3.07
2021-06-02 12:00:00,43.51,1480,
2021-06-02 16:00:00,43.49,1460,
2021-06-02 20:00:00,43.54,1610,
2021-06-03 00:00:00,43.55,1630,
2021-06-03 04:00:00,43.55,1630,
2021-06-03 08:00:00,43.53,1590,3.73
2021-06-03 12:00:00,43.5,1520,
2021-06-03 16:00:00,43.46,1440,
2021-06-03 20:00:00,43.46,1440,
2021-06-04 00:00:00,43.45,1430,
2021-06-04 04:00:00,43.47,1460,
2021-06-04 08:00:00,43.48,1480,4.47
2021-06-04 12:00:00,43.49,1500,
2021-06-04 16:00:00,43.48,1480,
2021-06-04 20:00:00,43.51,1540,
2021-06-05 00:00:00,43.51,1540,
2021-06-05 04:00:00,43.53,1590,
2021-06-05 08:00:00,43.54,1610,3.75
2021-06-05 12:00:00,43.55,1630,
2021-06-05 16:00:00,43.54,1610,
2021-06-05 20:00:00,43.54,1610,
2021-06-06 00:00:00,43.52,1560,
2021-06-06 04:00:00,43.54,1610,
2021-06-06 08:00:00,43.53,1590,3.04
2021-06-06 12:00:00,43.51,1540,
2021-06-06 16:00:00,43.51,1540,
2021-06-06 20:00:00,43.49,1500,
2021-06-07 00:00:00,43.49,1500,
2021-06-07 04:00:00,43.48,1480,
2021-06-07 08:00:00,43.48,1480,3.37
2021-06-07 12:00:00,43.49,1500,
2021-06-07 16:00:00,43.46,1440,
2021-06-07 20:00:00,43.46,1440,
2021-06-08 00:00:00,43.45,1430,
2021-06-08 04:00:00,43.44,1420,
2021-06-08 08:00:00,43.43,1400,3.03
2021-06-08 12:00:00,43.44,1420,
2021-06-08 16:00:00,43.43,1400,
2021-06-08 20:00:00,43.43,1400,
2021-06-09 00:00:00,43.42,1380,
2021-06-09 04:00:00,43.4,1350,
2021-06-09 08:00:00,43.42,1380,3.4
2021-06-09 12:00:00,43.43,1400,
2021-06-09 16:00:00,43.42,1380,
2021-06-09 20:00:00,43.41,1370,
2021-06-10 00:00:00,43.42,1380,
2021-06-10 04:00:00,43.41,1370,
2021-06-10 08:00:00,43.4,1350,3.13
2021-06-10 12:00:00,43.41,1370,
2021-06-10 16:00:00,43.41,1370,
2021-06-10 20:00:00,43.41,1370,
2021-06-11 00:00:00,43.42,1380,
2021-06-11 04:00:00,43.4,1350,
2021-06-11 08:00:00,43.41,1370,3.22
2021-06-11 12:00:00,43.41,1370,
2021-06-11 16:00:00,43.41,1370,
2021-06-11 20:00:00,43.39,1330,
2021-06-12 00:00:00,43.4,1350,
2021-06-12 04:00:00,43.38,1320,
2021-06-12 08:00:00,43.39,1440,2.79
2021-06-12 12:00:00,43.41,1460,
2021-06-12 16:00:00,43.41,1460,
2021-06-12 20:00:00,43.41,1460,
2021-06-13 00:00:00,43.42,1470,
2021-06-13 04:00:00,43.45,1490,
2021-06-13 08:00:00,43.51,1540,3.95
2021-06-13 09:00:00,43.55,1570,
2021-06-13 12:00:00,43.57,1580,
2021-06-13 14:00:00,43.57,1580,
2021-06-13 19:00:00,43.62,1620,
2021-06-13 20:00:00,43.62,1620,
2021-06-14 00:00:00,43.66,1660,
2021-06-14 02:00:00,43.69,1680,
2021-06-14 04:00:00,43.72,1710,
2021-06-14 06:00:00,43.74,1730,
2021-06-14 08:00:00,43.74,1730,3.95
2021-06-14 10:00:00,43.75,1740,
2021-06-14 12:00:00,43.75,1740,
2021-06-14 14:00:00,43.77,1750,
2021-06-14 16:00:00,43.8,1780,
2021-06-14 18:00:00,43.82,1800,
2021-06-14 20:00:00,43.85,1820,
2021-06-14 22:00:00,43.88,1850,
2021-06-15 00:00:00,43.9,1870,
2021-06-15 02:00:00,43.93,1890,
2021-06-15 04:00:00,43.94,1900,
2021-06-15 06:00:00,43.94,1900,
2021-06-15 08:00:00,43.95,1910,4.83
2021-06-15 12:00:00,43.92,1880,
2021-06-15 16:00:00,43.94,1900,
2021-06-15 20:00:00,43.95,1910,
2021-06-16 00:00:00,43.97,1930,
2021-06-16 04:00:00,43.99,1950,
2021-06-16 08:00:00,44.0,1960,4.79
2021-06-16 12:00:00,44.0,1960,
2021-06-16 16:00:00,44.01,1970,
2021-06-16 20:00:00,44.0,1960,
2021-06-17 00:00:00,44.03,1990,
2021-06-17 04:00:00,44.04,2000,
2021-06-17 08:00:00,44.07,2040,4.18
2021-06-17 12:00:00,44.03,1990,
2021-06-17 16:00:00,44.0,1960,
2021-06-17 20:00:00,44.02,1980,
2021-06-18 00:00:00,44.05,2020,
2021-06-18 04:00:00,44.09,2060,
2021-06-18 08:00:00,44.11,2100,5.22
2021-06-18 12:00:00,44.12,2110,
2021-06-18 16:00:00,44.11,2100,
2021-06-18 20:00:00,44.15,2150,
2021-06-19 00:00:00,44.14,2140,
2021-06-19 04:00:00,44.18,2180,
2021-06-19 08:00:00,44.19,2200,4.32
2021-06-19 12:00:00,44.21,2220,
2021-06-19 16:00:00,44.19,2200,
2021-06-19 20:00:00,44.22,2240,
2021-06-20 00:00:00,44.2,2210,
2021-06-20 04:00:00,44.2,2210,
2021-06-20 08:00:00,44.22,2240,4.84
2021-06-20 12:00:00,44.23,2250,
2021-06-20 16:00:00,44.23,2250,
2021-06-20 20:00:00,44.22,2240,
2021-06-21 00:00:00,44.22,2240,
2021-06-21 04:00:00,44.24,2260,
2021-06-21 08:00:00,44.26,2280,4.85
2021-06-21 10:00:00,44.27,2300,
2021-06-21 12:00:00,44.29,2320,
2021-06-21 14:00:00,44.28,2310,
2021-06-21 16:00:00,44.28,2310,
2021-06-21 20:00:00,44.31,2350,
2021-06-22 00:00:00,44.32,2360,
2021-06-22 02:00:00,44.35,2400,
2021-06-22 04:00:00,44.38,2440,
2021-06-22 06:00:00,44.4,2460,
2021-06-22 08:00:00,44.41,2470,5.13
2021-06-22 10:00:00,44.43,2500,
2021-06-22 12:00:00,44.46,2530,
2021-06-22 14:00:00,44.46,2530,
2021-06-22 16:00:00,44.47,2550,
2021-06-22 18:00:00,44.5,2580,
2021-06-22 20:00:00,44.52,2600,
2021-06-22 22:00:00,44.57,2660,
2021-06-23 00:00:00,44.59,2690,
2021-06-23 02:00:00,44.63,2740,
2021-06-23 04:00:00,44.67,2790,
2021-06-23 06:00:00,44.73,2860,
2021-06-23 08:00:00,44.8,2950,4.67
2021-06-23 10:00:00,44.83,2990,
2021-06-23 12:00:00,44.85,3010,
2021-06-23 14:00:00,44.88,3050,
2021-06-23 16:00:00,44.92,3100,
2021-06-23 18:00:00,44.94,3130,
2021-06-23 20:00:00,44.96,3160,
2021-06-23 22:00:00,44.99,3200,
2021-06-24 00:00:00,45.04,3260,
2021-06-24 01:00:00,45.06,3290,
2021-06-24 02:00:00,45.08,3320,
2021-06-24 03:00:00,45.11,3360,
2021-06-24 04:00:00,45.14,3400,
2021-06-24 05:00:00,45.16,3430,
2021-06-24 06:00:00,45.16,3430,
2021-06-24 07:00:00,45.18,3450,
2021-06-24 08:00:00,45.2,3480,4.88
2021-06-24 09:00:00,45.2,3480,
2021-06-24 10:00:00,45.23,3520,
2021-06-24 11:00:00,45.23,3520,
2021-06-24 12:00:00,45.26,3560,
2021-06-24 13:00:00,45.26,3560,
2021-06-24 14:00:00,45.27,3570,
2021-06-24 15:00:00,45.28,3580,
2021-06-24 16:00:00,45.3,3610,
2021-06-24 17:00:00,45.31,3620,
2021-06-24 18:00:00,45.33,3640,
2021-06-24 19:00:00,45.36,3680,
2021-06-24 20:00:00,45.37,3690,
2021-06-24 21:00:00,45.39,3720,
2021-06-24 22:00:00,45.39,3720,
2021-06-24 23:00:00,45.42,3760,
2021-06-25 00:00:00,45.4,3730,
2021-06-25 02:00:00,45.41,3740,
2021-06-25 04:00:00,45.44,3780,
2021-06-25 06:00:00,45.45,3790,
2021-06-25 08:00:00,45.47,3820,5.27
2021-06-25 10:00:00,45.5,3860,
2021-06-25 12:00:00,45.5,3860,
2021-06-25 14:00:00,45.53,3900,
2021-06-25 16:00:00,45.53,3900,
2021-06-25 18:00:00,45.57,3950,
2021-06-25 20:00:00,45.57,3950,
2021-06-25 22:00:00,45.6,3990,
2021-06-26 00:00:00,45.6,3990,
2021-06-26 02:00:00,45.64,4040,
2021-06-26 04:00:00,45.64,4040,
2021-06-26 06:00:00,45.62,4010,
2021-06-26 08:00:00,45.67,4080,5.22
2021-06-26 10:00:00,45.64,4040,
2021-06-26 12:00:00,45.69,4100,
2021-06-26 14:00:00,45.64,4040,
2021-06-26 16:00:00,45.65,4050,
2021-06-26 18:00:00,45.65,4050,
2021-06-26 20:00:00,45.65,4050,
2021-06-26 22:00:00,45.66,4060,
2021-06-27 00:00:00,45.65,4050,
2021-06-27 02:00:00,45.65,4050,
2021-06-27 04:00:00,45.68,4090,
2021-06-27 06:00:00,45.66,4060,
2021-06-27 08:00:00,45.68,4090,4.91
2021-06-27 09:00:00,45.69,4100,5.52
2021-06-27 10:00:00,45.7,4110,
2021-06-27 12:00:00,45.67,4080,
2021-06-27 14:00:00,45.69,4100,
2021-06-27 16:00:00,45.68,4090,
2021-06-27 18:00:00,45.67,4080,
2021-06-27 20:00:00,45.68,4090,
2021-06-27 22:00:00,45.67,4080,
2021-06-28 00:00:00,45.7,4110,
2021-06-28 02:00:00,45.69,4100,
2021-06-28 04:00:00,45.67,4080,
2021-06-28 06:00:00,45.69,4100,
2021-06-28 08:00:00,45.71,4140,5.29
2021-06-28 10:00:00,45.73,4160,
2021-06-28 12:00:00,45.73,4160,
2021-06-28 14:00:00,45.7,4110,
2021-06-28 16:00:00,45.73,4160,
2021-06-28 18:00:00,45.73,4160,
2021-06-28 20:00:00,45.72,4150,
2021-06-28 22:00:00,45.73,4160,
2021-06-29 00:00:00,45.73,4160,
2021-06-29 02:00:00,45.78,4210,
2021-06-29 04:00:00,45.74,4170,
2021-06-29 06:00:00,45.77,4200,
2021-06-29 08:00:00,45.78,4210,5.81
2021-06-29 10:00:00,45.78,4210,
2021-06-29 12:00:00,45.77,4200,
2021-06-29 13:00:00,45.8,4230,
2021-06-29 14:00:00,45.78,4210,
2021-06-29 16:00:00,45.76,4190,
2021-06-29 18:00:00,45.78,4210,
2021-06-29 19:00:00,45.75,4180,
2021-06-29 20:00:00,45.76,4190,
2021-06-29 21:00:00,45.8,4230,
2021-06-29 22:00:00,45.79,4220,
2021-06-29 23:00:00,45.76,4190,
2021-06-30 00:00:00,45.77,4200,
2021-06-30 02:00:00,45.77,4200,
2021-06-30 03:00:00,45.75,4180,
2021-06-30 04:00:00,45.78,4210,
2021-06-30 06:00:00,45.78,4210,
2021-06-30 08:00:00,45.79,4220,5.27
2021-06-30 10:00:00,45.77,4200,
2021-06-30 12:00:00,45.79,4220,
2021-06-30 14:00:00,45.78,4210,
2021-06-30 16:00:00,45.78,4210,
2021-06-30 18:00:00,45.81,4240,
2021-06-30 20:00:00,45.77,4200,
2021-06-30 22:00:00,45.77,4200,
2021-07-01 00:00:00,45.77,4200,
2021-07-01 02:00:00,45.75,4180,
2021-07-01 04:00:00,45.75,4180,
2021-07-01 06:00:00,45.73,4160,
2021-07-01 08:00:00,45.72,4150,4.39
2021-07-01 10:00:00,45.71,4140,
2021-07-01 12:00:00,45.67,4080,
2021-07-01 14:00:00,45.68,4090,
2021-07-01 16:00:00,45.73,4160,
2021-07-01 18:00:00,45.71,4140,
2021-07-01 20:00:00,45.71,4140,
2021-07-01 22:00:00,45.74,4170,
2021-07-02 00:00:00,45.69,4100,
2021-07-02 02:00:00,45.71,4140,
2021-07-02 04:00:00,45.71,4140,
2021-07-02 06:00:00,45.7,4110,
2021-07-02 08:00:00,45.68,4090,4.74
2021-07-02 10:00:00,45.69,4100,
2021-07-02 12:00:00,45.66,4060,
2021-07-02 14:00:00,45.66,4060,
2021-07-02 16:00:00,45.64,4040,
2021-07-02 18:00:00,45.64,4040,
2021-07-02 20:00:00,45.62,4010,
2021-07-02 22:00:00,45.65,4050,
2021-07-03 00:00:00,45.65,4050,
2021-07-03 02:00:00,45.65,4050,
2021-07-03 04:00:00,45.63,4030,
2021-07-03 06:00:00,45.64,4040,
2021-07-03 08:00:00,45.64,4040,4.53
2021-07-03 10:00:00,45.62,4010,
2021-07-03 12:00:00,45.61,4000,
2021-07-03 14:00:00,45.62,4010,
2021-07-03 16:00:00,45.6,3990,
2021-07-03 18:00:00,45.64,4040,
2021-07-03 20:00:00,45.62,4010,
2021-07-03 22:00:00,45.65,4050,
2021-07-04 00:00:00,45.61,4000,
2021-07-04 02:00:00,45.61,4000,
2021-07-04 04:00:00,45.6,3990,
2021-07-04 05:00:00,45.58,3960,
2021-07-04 06:00:00,45.61,4000,
2021-07-04 08:00:00,45.6,3990,4.72
2021-07-04 10:00:00,45.57,3950,
2021-07-04 12:00:00,45.54,3900,
2021-07-04 14:00:00,45.54,3900,
2021-07-04 16:00:00,45.53,3890,
2021-07-04 18:00:00,45.53,3890,
2021-07-04 20:00:00,45.51,3860,
2021-07-04 22:00:00,45.48,3810,
2021-07-05 00:00:00,45.48,3810,
2021-07-05 02:00:00,45.43,3740,
2021-07-05 04:00:00,45.4,3690,
2021-07-05 05:00:00,45.32,3570,
2021-07-05 06:00:00,45.31,3550,
2021-07-05 08:00:00,45.27,3490,4.01
2021-07-05 09:00:00,45.25,3460,
2021-07-05 10:00:00,45.19,3360,
2021-07-05 11:00:00,45.16,3320,
2021-07-05 12:00:00,45.12,3260,
2021-07-05 13:00:00,45.08,3190,
2021-07-05 14:00:00,45.06,3160,
2021-07-05 15:00:00,45.03,3120,
2021-07-05 16:00:00,45.0,3080,
2021-07-05 17:00:00,44.96,3020,
2021-07-05 18:00:00,44.93,2980,
2021-07-05 19:00:00,44.9,2930,
2021-07-05 20:00:00,44.89,2920,
2021-07-05 21:00:00,44.87,2890,
2021-07-05 22:00:00,44.85,2860,
2021-07-05 23:00:00,44.82,2830,
2021-07-06 00:00:00,44.78,2780,
2021-07-06 01:00:00,44.77,2760,
2021-07-06 02:00:00,44.75,2740,
2021-07-06 03:00:00,44.74,2730,
2021-07-06 04:00:00,44.73,2710,
2021-07-06 05:00:00,44.73,2710,
2021-07-06 06:00:00,44.7,2680,
2021-07-06 07:00:00,44.7,2680,
2021-07-06 08:00:00,44.67,2650,4.57
2021-07-06 10:00:00,44.65,2620,
2021-07-06 12:00:00,44.66,2630,
2021-07-06 14:00:00,44.65,2620,
2021-07-06 16:00:00,44.65,2620,
2021-07-06 18:00:00,44.68,2660,
2021-07-06 20:00:00,44.72,2700,
2021-07-06 22:00:00,44.73,2710,
2021-07-07 00:00:00,44.78,2780,
2021-07-07 02:00:00,44.81,2810,
2021-07-07 04:00:00,44.8,2800,
2021-07-07 06:00:00,44.81,2810,
2021-07-07 08:00:00,44.79,2790,4.85
2021-07-07 09:00:00,44.77,2760,7.93
2021-07-07 10:00:00,44.74,2730,
